N,D,age,sex,year,n,mx,ax,qx,px,lx,dx,Lx,Tx,ex,lost,total,edagger,decile,age_2,check_death,check_pop
11652,173,0,1,1981,1,.01484724,.1,.01465146,.98534854,100000,1465.146,98681.369,6530449.6,65.304496,95658.287,1225743.1,12.257431,10,,,
11469,7,1,1,1981,1,.00061034,.5,.00061015,.99938985,98534.854,60.12151,98504.794,6431768.2,65.274042,3895.5017,1225743.1,12.257431,10,,,
10221,7,2,1,1981,1,.00068486,.5,.00068463,.99931537,98474.733,67.41876,98441.023,6333263.4,64.313588,4303.7069,1225743.1,12.257431,10,,,
9768,6,3,1,1981,1,.00061425,.5,.00061406,.99938594,98407.314,60.4282,98377.1,6234822.4,63.357307,3799.5206,1225743.1,12.257431,10,,,
9213,4,4,1,1981,1,.00043417,.5,.00043407,.99956593,98346.886,42.68991,98325.541,6136445.3,62.395929,2642.9054,1225743.1,12.257431,10,,,
10227,8,5,1,1981,1,.00078224,.5,.00078194,.99921806,98304.196,76.86771,98265.762,6038119.8,61.422808,4684.8293,1225743.1,12.257431,10,,,
10539,4,6,1,1981,1,.00037954,.5,.00037947,.99962053,98227.328,37.27439,98208.691,5939854,60.470483,2235.7873,1225743.1,12.257431,10,,,
10713,3,7,1,1981,1,.00028003,.5,.00027999,.99972001,98190.054,27.49266,98176.308,5841645.3,59.493249,1622.1087,1225743.1,12.257431,10,,,
11748,5,8,1,1981,1,.0004256,.5,.00042551,.99957449,98162.561,41.76952,98141.676,5743469,58.509771,2423.5562,1225743.1,12.257431,10,,,
12390,2,9,1,1981,1,.00016142,.5,.00016141,.99983859,98120.792,15.83743,98112.873,5645327.3,57.534466,903.35221,1225743.1,12.257431,10,,,
13443,7,10,1,1981,1,.00052072,.5,.00052058,.99947942,98104.954,51.07163,98079.418,5547214.4,56.543673,2862.9873,1225743.1,12.257431,10,,,
13932,7,11,1,1981,1,.00050244,.5,.00050231,.99949769,98053.883,49.25386,98029.256,5449135,55.572863,2713.2328,1225743.1,12.257431,10,,,
15018,5,12,1,1981,1,.00033293,.5,.00033288,.99966712,98004.629,32.62362,97988.317,5351105.8,54.600541,1765.2495,1225743.1,12.257431,10,,,
15048,6,13,1,1981,1,.00039872,.5,.00039864,.99960136,97972.005,39.05601,97952.477,5253117.5,53.618556,2075.0126,1225743.1,12.257431,10,,,
15621,10,14,1,1981,1,.00064016,.5,.00063996,.99936004,97932.949,62.67308,97901.613,5155165,52.63974,3268.8042,1225743.1,12.257431,10,,,
15732,11,15,1,1981,1,.00069921,.5,.00069897,.99930103,97870.276,68.40813,97836.072,5057263.4,51.673129,3501.8825,1225743.1,12.257431,10,,,
16701,15,16,1,1981,1,.00089815,.5,.00089775,.99910225,97801.868,87.8013,97757.967,4959427.3,50.708922,4410.3892,1225743.1,12.257431,10,,,
16590,13,17,1,1981,1,.0007836,.5,.0007833,.9992167,97714.067,76.5392,97675.797,4861669.3,49.754037,3771.3422,1225743.1,12.257431,10,,,
15930,30,18,1,1981,1,.00188324,.5,.00188147,.99811853,97637.527,183.7018,97545.677,4763993.5,48.792648,8879.8099,1225743.1,12.257431,10,,,
15981,18,19,1,1981,1,.00112634,.5,.0011257,.9988743,97453.826,109.7041,97398.974,4666447.9,47.883681,5201.1139,1225743.1,12.257431,10,,,
15147,18,20,1,1981,1,.00118835,.5,.00118765,.99881235,97344.121,115.6106,97286.316,4569048.9,46.937081,5371.8104,1225743.1,12.257431,10,,,
14226,19,21,1,1981,1,.00133558,.5,.00133469,.99866531,97228.511,129.7701,97163.626,4471762.6,45.992297,5907.4833,1225743.1,12.257431,10,,,
14142,24,22,1,1981,1,.00169707,.5,.00169563,.99830437,97098.741,164.6439,97016.419,4374598.9,45.053096,7341.6255,1225743.1,12.257431,10,,,
13350,9,23,1,1981,1,.00067416,.5,.00067393,.99932607,96934.097,65.32681,96901.434,4277582.5,44.128771,2851.0896,1225743.1,12.257431,10,,,
12492,19,24,1,1981,1,.00152097,.5,.00151982,.99848018,96868.77,147.2229,96795.159,4180681.1,43.158193,6285.0413,1225743.1,12.257431,10,,,
11466,18,25,1,1981,1,.00156986,.5,.00156863,.99843137,96721.547,151.7201,96645.687,4083885.9,42.223124,6335.2084,1225743.1,12.257431,10,,,
10488,23,26,1,1981,1,.00219298,.5,.00219058,.99780942,96569.827,211.544,96464.055,3987240.2,41.288675,8638.0701,1225743.1,12.257431,10,,,
9843,14,27,1,1981,1,.00142233,.5,.00142132,.99857868,96358.283,136.9559,96289.805,3890776.2,40.378222,5465.446,1225743.1,12.257431,10,,,
9120,4,28,1,1981,1,.0004386,.5,.0004385,.9995615,96221.327,42.19308,96200.231,3794486.4,39.434983,1643.1474,1225743.1,12.257431,10,,,
8844,20,29,1,1981,1,.00226142,.5,.00225887,.99774113,96179.134,217.2558,96070.506,3698286.2,38.452063,8254.6388,1225743.1,12.257431,10,,,
8658,23,30,1,1981,1,.0026565,.5,.00265298,.99734702,95961.878,254.5848,95834.586,3602215.6,37.537986,9441.8508,1225743.1,12.257431,10,,,
8394,17,31,1,1981,1,.00202526,.5,.00202321,.99797679,95707.294,193.6357,95610.476,3506381.1,36.636508,7004.4108,1225743.1,12.257431,10,,,
8550,14,32,1,1981,1,.00163743,.5,.00163609,.99836391,95513.658,156.2687,95435.524,3410770.6,35.709768,5506.6928,1225743.1,12.257431,10,,,
8565,17,33,1,1981,1,.00198482,.5,.00198285,.99801715,95357.389,189.0798,95262.849,3315335.1,34.767469,6485.7223,1225743.1,12.257431,10,,,
8697,25,34,1,1981,1,.00287455,.5,.00287043,.99712957,95168.309,273.1739,95031.722,3220072.2,33.835551,9119.5084,1225743.1,12.257431,10,,,
6807,13,35,1,1981,1,.0019098,.5,.00190798,.99809202,94895.136,181.0577,94804.607,3125040.5,32.931514,5877.5886,1225743.1,12.257431,10,,,
7005,31,36,1,1981,1,.00442541,.5,.00441564,.99558436,94714.078,418.2233,94504.966,3030235.9,31.993511,13200.528,1225743.1,12.257431,10,,,
7635,19,37,1,1981,1,.00248854,.5,.00248545,.99751455,94295.855,234.3674,94178.671,2935730.9,31.133192,7188.3644,1225743.1,12.257431,10,,,
7506,27,38,1,1981,1,.00359712,.5,.00359066,.99640934,94061.487,337.7432,93892.616,2841552.2,30.209519,10052.268,1225743.1,12.257431,10,,,
7437,29,39,1,1981,1,.00389942,.5,.00389183,.99610817,93723.744,364.7572,93541.365,2747659.6,29.31658,10531.589,1225743.1,12.257431,10,,,
7302,38,40,1,1981,1,.00520405,.5,.00519055,.99480945,93358.987,484.5843,93116.695,2654118.3,28.429167,13569.344,1225743.1,12.257431,10,,,
8109,48,41,1,1981,1,.00591935,.5,.00590188,.99409812,92874.402,548.1337,92600.336,2561001.6,27.574891,14884.713,1225743.1,12.257431,10,,,
7824,47,42,1,1981,1,.00600716,.5,.00598917,.99401083,92326.269,552.9576,92049.79,2468401.2,26.735633,14550.897,1225743.1,12.257431,10,,,
8010,45,43,1,1981,1,.00561798,.5,.00560224,.99439776,91773.311,514.1362,91516.243,2376351.4,25.893709,13092.601,1225743.1,12.257431,10,,,
7920,45,44,1,1981,1,.00568182,.5,.00566572,.99433428,91259.175,517.0491,91000.65,2284835.2,25.036772,12722.861,1225743.1,12.257431,10,,,
8049,57,45,1,1981,1,.00708163,.5,.00705664,.99294336,90742.126,640.3344,90421.959,2193834.5,24.176583,15214.804,1225743.1,12.257431,10,,,
8310,61,46,1,1981,1,.00734055,.5,.00731371,.99268629,90101.791,658.9784,89772.302,2103412.6,23.344848,15109.718,1225743.1,12.257431,10,,,
8058,83,47,1,1981,1,.01030032,.5,.01024755,.98975245,89442.813,916.5693,88984.528,2013640.3,22.513159,20281.037,1225743.1,12.257431,10,,,
8241,86,48,1,1981,1,.01043563,.5,.01038146,.98961854,88526.244,919.0315,88066.728,1924655.8,21.741076,19623.61,1225743.1,12.257431,10,,,
8535,80,49,1,1981,1,.00937317,.5,.00932945,.99067055,87607.212,817.3268,87198.549,1836589,20.963902,16804.451,1225743.1,12.257431,10,,,
8460,116,50,1,1981,1,.01371158,.5,.01361822,.98638178,86789.885,1181.924,86198.924,1749390.5,20.156617,23393.002,1225743.1,12.257431,10,,,
8613,129,51,1,1981,1,.01497736,.5,.01486603,.98513397,85607.962,1272.651,84971.636,1663191.6,19.428001,24270.489,1225743.1,12.257431,10,,,
8472,141,52,1,1981,1,.01664306,.5,.01650571,.98349429,84335.311,1392.014,83639.304,1578219.9,18.713631,25566.38,1225743.1,12.257431,10,,,
8316,118,53,1,1981,1,.01418951,.5,.01408955,.98591045,82943.297,1168.634,82358.98,1494580.6,18.019306,20619.948,1225743.1,12.257431,10,,,
8475,158,54,1,1981,1,.01864307,.5,.01847089,.98152911,81774.663,1510.451,81019.438,1412221.6,17.269672,25568.101,1225743.1,12.257431,10,,,
9006,179,55,1,1981,1,.01987564,.5,.01968006,.98031994,80264.212,1579.605,79474.41,1331202.2,16.585252,25663.377,1225743.1,12.257431,10,,,
8421,202,56,1,1981,1,.02398765,.5,.02370336,.97629664,78684.608,1865.089,77752.063,1251727.8,15.908166,29086.462,1225743.1,12.257431,10,,,
8121,200,57,1,1981,1,.02462751,.5,.02432794,.97567206,76819.518,1868.861,75885.088,1173975.7,15.282258,27970.403,1225743.1,12.257431,10,,,
8199,240,58,1,1981,1,.02927186,.5,.02884962,.97115038,74950.658,2162.298,73869.509,1098090.6,14.650847,31052.837,1225743.1,12.257431,10,,,
8511,245,59,1,1981,1,.02878628,.5,.02837783,.97162217,72788.359,2065.576,71755.572,1024221.1,14.071222,28441.751,1225743.1,12.257431,10,,,
7986,251,60,1,1981,1,.03143,.5,.03094372,.96905628,70722.784,2188.426,69628.571,952465.56,13.467591,28831.708,1225743.1,12.257431,10,,,
7836,246,61,1,1981,1,.03139357,.5,.03090841,.96909159,68534.358,2118.288,67475.214,882836.99,12.88167,26646.201,1225743.1,12.257431,10,,,
5838,250,62,1,1981,1,.04282288,.5,.04192521,.95807479,66416.07,2784.507,65023.816,815361.78,12.276574,33509.441,1225743.1,12.257431,10,,,
5400,249,63,1,1981,1,.04611111,.5,.04507195,.95492805,63631.563,2867.999,62197.563,750337.96,11.791915,33149.477,1225743.1,12.257431,10,,,
6093,231,64,1,1981,1,.03791236,.5,.03720705,.96279295,60763.564,2260.833,59633.147,688140.4,11.324885,24946.144,1225743.1,12.257431,10,,,
5682,261,65,1,1981,1,.04593453,.5,.04490323,.95509677,58502.731,2626.961,57189.25,628507.25,10.743212,27541.066,1225743.1,12.257431,10,,,
6216,303,66,1,1981,1,.04874517,.5,.04758539,.95241461,55875.769,2658.871,54546.334,571318,10.22479,26502.902,1225743.1,12.257431,10,,,
6267,322,67,1,1981,1,.05138025,.5,.05009334,.94990666,53216.899,2665.812,51883.993,516771.67,9.7106686,25201.339,1225743.1,12.257431,10,,,
5979,331,68,1,1981,1,.05536043,.5,.05386931,.94613069,50551.086,2723.152,49189.51,464887.67,9.1963933,24355.777,1225743.1,12.257431,10,,,
5568,387,69,1,1981,1,.06950431,.5,.06717001,.93282999,47827.934,3212.603,46221.633,415698.16,8.691535,27263.618,1225743.1,12.257431,10,,,
5172,354,70,1,1981,1,.06844548,.5,.06618059,.93381941,44615.331,2952.669,43138.997,369476.53,8.2813804,23790.001,1225743.1,12.257431,10,,,
4509,360,71,1,1981,1,.07984032,.5,.07677543,.92322457,41662.662,3198.669,40063.328,326337.53,7.8328536,24430.646,1225743.1,12.257431,10,,,
4356,390,72,1,1981,1,.08953168,.5,.08569545,.91430455,38463.993,3296.189,36815.899,286274.21,7.4426543,23956.746,1225743.1,12.257431,10,,,
3792,348,73,1,1981,1,.09177215,.5,.08774584,.91225416,35167.804,3085.829,33624.89,249458.31,7.0933717,21324.513,1225743.1,12.257431,10,,,
3570,389,74,1,1981,1,.10896359,.5,.10333378,.89666622,32081.976,3315.152,30424.4,215833.42,6.7275601,21834.911,1225743.1,12.257431,10,,,
3021,307,75,1,1981,1,.10162198,.5,.09670814,.90329186,28766.824,2781.986,27375.831,185409.02,6.4452377,17424.947,1225743.1,12.257431,10,,,
2994,289,76,1,1981,1,.09652639,.5,.0920822,.9079178,25984.838,2392.741,24788.467,158033.19,6.0817462,14032.949,1225743.1,12.257431,10,,,
2439,275,77,1,1981,1,.11275113,.5,.10673394,.89326606,23592.097,2518.077,22333.058,133244.72,5.6478541,13737.134,1225743.1,12.257431,10,,,
2106,298,78,1,1981,1,.14150047,.5,.13215078,.86784922,21074.019,2784.948,19681.545,110911.66,5.2629573,14274.513,1225743.1,12.257431,10,,,
1866,274,79,1,1981,1,.14683816,.5,.13679481,.86320519,18289.071,2501.85,17038.146,91230.117,4.9882313,12118.619,1225743.1,12.257431,10,,,
1524,236,80,1,1981,1,.15485564,.5,.14372716,.85627284,15787.221,2269.052,14652.695,74191.971,4.6994952,10328.596,1225743.1,12.257431,10,,,
1200,178,81,1,1981,1,.14833333,.5,.13809154,.86190846,13518.169,1866.745,12584.796,59539.276,4.4043892,7872.3651,1225743.1,12.257431,10,,,
819,210,82,1,1981,1,.25641026,.5,.22727273,.77272727,11651.424,2648.051,10327.398,46954.479,4.0299349,10722.071,1225743.1,12.257431,10,,,
687,132,83,1,1981,1,.19213974,.5,.1752988,.8247012,9003.373,1578.281,8214.2327,36627.081,4.068151,6230.0647,1225743.1,12.257431,10,,,
684,140,84,1,1981,1,.20467836,.5,.18567639,.81432361,7425.0925,1378.664,6735.7603,28412.848,3.8265986,5109.127,1225743.1,12.257431,10,,,
2022,564,85,1,1981,,.27893175,3.5851064,1,0,6046.4281,6046.428,21677.088,21677.088,3.5851064,,1225743.1,12.257431,10,,,
9618,109,0,1,1981,1,.01133292,.1,.01121849,.98878151,100000,1121.849,98990.336,7119831.9,71.198319,79765.334,1075220.4,10.752204,2,,,
9432,5,1,1,1981,1,.00053011,.5,.00052997,.99947003,98878.151,52.40243,98851.949,7020841.6,71.004985,3695.6122,1075220.4,10.752204,2,,,
9255,2,2,1,1981,1,.0002161,.5,.00021608,.99978392,98825.748,21.35388,98815.071,6921989.6,70.04237,1485.1598,1075220.4,10.752204,2,,,
8793,4,3,1,1981,1,.00045491,.5,.0004548,.9995452,98804.394,44.93662,98781.926,6823174.6,69.0574,3081.4386,1075220.4,10.752204,2,,,
9360,3,4,1,1981,1,.00032051,.5,.00032046,.99967954,98759.458,31.6486,98743.633,6724392.6,68.088594,2139.4272,1075220.4,10.752204,2,,,
9963,3,5,1,1981,1,.00030111,.5,.00030107,.99969893,98727.809,29.72386,98712.947,6625649,67.110261,1980.2123,1075220.4,10.752204,2,,,
9576,1,6,1,1981,1,.00010443,.5,.00010442,.99989558,98698.085,10.30628,98692.932,6526936,66.130321,676.43973,1075220.4,10.752204,2,,,
10836,2,7,1,1981,1,.00018457,.5,.00018455,.99981545,98687.779,18.21312,98678.672,6428243.1,65.137175,1177.3531,1075220.4,10.752204,2,,,
10962,3,8,1,1981,1,.00027367,.5,.00027364,.99972636,98669.566,26.99947,98656.066,6329564.4,64.149106,1718.7274,1075220.4,10.752204,2,,,
11733,3,9,1,1981,1,.00025569,.5,.00025566,.99974434,98642.566,25.2186,98629.957,6230908.4,63.166527,1580.5644,1075220.4,10.752204,2,,,
11913,4,10,1,1981,1,.00033577,.5,.00033571,.99966429,98617.348,33.10696,98600.794,6132278.4,62.182553,2042.4645,1075220.4,10.752204,2,,,
11826,7,11,1,1981,1,.00059192,.5,.00059174,.99940826,98584.241,58.33633,98555.073,6033677.6,61.203267,3542.2544,1075220.4,10.752204,2,,,
12369,2,12,1,1981,1,.00016169,.5,.00016168,.99983832,98525.905,15.92981,98517.94,5935122.6,60.239209,951.71145,1075220.4,10.752204,2,,,
12828,3,13,1,1981,1,.00023386,.5,.00023384,.99976616,98509.975,23.03519,98498.457,5836604.6,59.248869,1353.4494,1075220.4,10.752204,2,,,
12399,3,14,1,1981,1,.00024195,.5,.00024193,.99975807,98486.94,23.82652,98475.026,5738106.2,58.26261,1376.4488,1075220.4,10.752204,2,,,
12645,8,15,1,1981,1,.00063266,.5,.00063246,.99936754,98463.113,62.27409,98431.976,5639631.1,57.276588,3536.8289,1075220.4,10.752204,2,,,
13170,9,16,1,1981,1,.00068337,.5,.00068314,.99931686,98400.839,67.22134,98367.228,5541199.2,56.312519,3753.0749,1075220.4,10.752204,2,,,
12657,16,17,1,1981,1,.00126412,.5,.00126332,.99873668,98333.618,124.2272,98271.504,5442831.9,55.350673,6818.257,1075220.4,10.752204,2,,,
11955,9,18,1,1981,1,.00075282,.5,.00075254,.99924746,98209.39,73.90648,98172.437,5344560.4,54.420055,3986.542,1075220.4,10.752204,2,,,
11760,8,19,1,1981,1,.00068027,.5,.00068004,.99931996,98135.484,66.73613,98102.116,5246388,53.460663,3535.5922,1075220.4,10.752204,2,,,
11391,8,20,1,1981,1,.00070231,.5,.00070206,.99929794,98068.748,68.85037,98034.323,5148285.9,52.496702,3581.2499,1075220.4,10.752204,2,,,
10965,12,21,1,1981,1,.00109439,.5,.00109379,.99890621,97999.897,107.1916,97946.302,5050251.5,51.533233,5473.3276,1075220.4,10.752204,2,,,
10764,9,22,1,1981,1,.00083612,.5,.00083577,.99916423,97892.706,81.81589,97851.798,4952305.2,50.589114,4099.7993,1075220.4,10.752204,2,,,
10572,14,23,1,1981,1,.00132425,.5,.00132338,.99867662,97810.89,129.4406,97746.17,4854453.4,49.631012,6363.7627,1075220.4,10.752204,2,,,
10776,12,24,1,1981,1,.00111359,.5,.00111297,.99888703,97681.449,108.7161,97627.091,4756707.3,48.696117,5242.6149,1075220.4,10.752204,2,,,
10701,8,25,1,1981,1,.00074759,.5,.00074731,.99925269,97572.733,72.9175,97536.274,4659080.2,47.749817,3446.6271,1075220.4,10.752204,2,,,
10611,8,26,1,1981,1,.00075393,.5,.00075365,.99924635,97499.816,73.48078,97463.075,4561543.9,46.785154,3402.3519,1075220.4,10.752204,2,,,
10950,7,27,1,1981,1,.00063927,.5,.00063907,.99936093,97426.335,62.26178,97395.204,4464080.8,45.820063,2822.6098,1075220.4,10.752204,2,,,
10833,5,28,1,1981,1,.00046155,.5,.00046145,.99953855,97364.073,44.92828,97341.609,4366685.6,44.849044,1992.9862,1075220.4,10.752204,2,,,
10794,9,29,1,1981,1,.0008338,.5,.00083345,.99916655,97319.145,81.11055,97278.59,4269344,43.869519,3519.1926,1075220.4,10.752204,2,,,
11280,9,30,1,1981,1,.00079787,.5,.00079755,.99920245,97238.034,77.5526,97199.258,4172065.4,42.905695,3289.9843,1075220.4,10.752204,2,,,
11436,8,31,1,1981,1,.00069955,.5,.0006993,.9993007,97160.482,67.94439,97126.509,4074866.2,41.939543,2816.5696,1075220.4,10.752204,2,,,
11859,6,32,1,1981,1,.00050594,.5,.00050582,.99949418,97092.537,49.11105,97067.982,3977739.7,40.968542,1987.9553,1075220.4,10.752204,2,,,
12930,10,33,1,1981,1,.0007734,.5,.0007731,.9992269,97043.426,75.02391,97005.914,3880671.7,39.989022,2963.7669,1075220.4,10.752204,2,,,
13152,10,34,1,1981,1,.00076034,.5,.00076005,.99923995,96968.402,73.701,96931.552,3783665.8,39.019574,2840.0107,1075220.4,10.752204,2,,,
10332,16,35,1,1981,1,.00154859,.5,.00154739,.99845261,96894.701,149.9338,96819.734,3686734.2,38.048873,5634.2069,1075220.4,10.752204,2,,,
10377,12,36,1,1981,1,.0011564,.5,.00115574,.99884426,96744.768,111.8113,96688.862,3589914.5,37.107066,4095.4534,1075220.4,10.752204,2,,,
10308,9,37,1,1981,1,.00087311,.5,.00087273,.99912727,96632.956,84.33421,96590.789,3493225.6,36.149423,3007.7791,1075220.4,10.752204,2,,,
10071,14,38,1,1981,1,.00139013,.5,.00138916,.99861084,96548.622,134.1219,96481.561,3396634.8,35.180563,4654.6588,1075220.4,10.752204,2,,,
9183,20,39,1,1981,1,.00217794,.5,.00217557,.99782443,96414.5,209.7563,96309.622,3300153.3,34.228807,7082.5434,1075220.4,10.752204,2,,,
8652,17,40,1,1981,1,.00196486,.5,.00196294,.99803706,96204.744,188.8437,96110.322,3203843.7,33.302346,6200.6072,1075220.4,10.752204,2,,,
8961,12,41,1,1981,1,.00133914,.5,.00133824,.99866176,96015.9,128.4923,95951.654,3107733.3,32.366861,4097.3911,1075220.4,10.752204,2,,,
8610,14,42,1,1981,1,.00162602,.5,.0016247,.9983753,95887.408,155.7878,95809.514,3011781.7,31.409564,4819.2519,1075220.4,10.752204,2,,,
9354,23,43,1,1981,1,.00245884,.5,.00245582,.99754418,95731.62,235.0998,95614.07,2915972.2,30.459864,7052.2285,1075220.4,10.752204,2,,,
8532,23,44,1,1981,1,.00269573,.5,.00269211,.99730789,95496.52,257.0867,95367.977,2820358.1,29.533622,7474.2314,1075220.4,10.752204,2,,,
8571,33,45,1,1981,1,.00385019,.5,.00384279,.99615721,95239.433,365.9856,95056.441,2724990.1,28.611994,10308.43,1075220.4,10.752204,2,,,
8022,31,46,1,1981,1,.00386437,.5,.00385692,.99614308,94873.448,365.9194,94690.488,2629933.7,27.72044,9979.7689,1075220.4,10.752204,2,,,
8106,29,47,1,1981,1,.0035776,.5,.00357121,.99642879,94507.528,337.5061,94338.775,2535243.2,26.825833,8901.0515,1075220.4,10.752204,2,,,
8109,32,48,1,1981,1,.00394623,.5,.00393846,.99606154,94170.022,370.885,93984.58,2440904.4,25.920185,9446.6049,1075220.4,10.752204,2,,,
8196,52,49,1,1981,1,.00634456,.5,.0063245,.9936755,93799.137,593.2322,93502.521,2346919.8,25.020697,14592.759,1075220.4,10.752204,2,,,
8556,48,50,1,1981,1,.0056101,.5,.00559441,.99440559,93205.905,521.4316,92945.189,2253417.3,24.176765,12380.543,1075220.4,10.752204,2,,,
8403,59,51,1,1981,1,.0070213,.5,.00699674,.99300326,92684.473,648.4891,92360.229,2160472.1,23.309968,14844.128,1075220.4,10.752204,2,,,
8250,61,52,1,1981,1,.00739394,.5,.0073667,.9926333,92035.984,678.002,91696.983,2068111.9,22.470688,14951.444,1075220.4,10.752204,2,,,
7956,80,53,1,1981,1,.0100553,.5,.010005,.989995,91357.982,914.0369,90900.964,1976414.9,21.633741,19414.628,1075220.4,10.752204,2,,,
8154,69,54,1,1981,1,.0084621,.5,.00842645,.99157355,90443.946,762.1215,90062.885,1885513.9,20.847321,15573.021,1075220.4,10.752204,2,,,
8397,96,55,1,1981,1,.01143265,.5,.01136767,.98863233,89681.824,1019.474,89172.087,1795451.1,20.020233,20014.776,1075220.4,10.752204,2,,,
8196,94,56,1,1981,1,.01146901,.5,.01140362,.98859638,88662.35,1011.071,88156.815,1706279,19.244685,19061.522,1075220.4,10.752204,2,,,
7947,102,57,1,1981,1,.01283503,.5,.01275319,.98724681,87651.279,1117.833,87092.362,1618122.2,18.460908,20206.978,1075220.4,10.752204,2,,,
7647,120,58,1,1981,1,.01569243,.5,.01557026,.98442974,86533.446,1347.348,85859.772,1531029.8,17.692925,23348.052,1075220.4,10.752204,2,,,
8544,147,59,1,1981,1,.01720506,.5,.01705831,.98294169,85186.098,1453.131,84459.532,1445170,16.964858,24133.201,1075220.4,10.752204,2,,,
8127,140,60,1,1981,1,.01722653,.5,.01707942,.98292058,83732.967,1430.11,83017.911,1360710.5,16.250595,22720.79,1075220.4,10.752204,2,,,
7605,152,61,1,1981,1,.01998685,.5,.01978909,.98021091,82302.856,1628.699,81488.507,1277692.6,15.52428,24717.032,1075220.4,10.752204,2,,,
5847,151,62,1,1981,1,.02582521,.5,.02549599,.97450401,80674.157,2056.867,79645.724,1196204.1,14.827599,29855.484,1075220.4,10.752204,2,,,
5841,158,63,1,1981,1,.02705016,.5,.02668919,.97331081,78617.29,2098.232,77568.174,1116558.3,14.202453,29145.111,1075220.4,10.752204,2,,,
6642,201,64,1,1981,1,.03026197,.5,.0298109,.9701891,76519.058,2281.102,75378.507,1038990.2,13.578188,30291.015,1075220.4,10.752204,2,,,
6501,176,65,1,1981,1,.02707276,.5,.02671119,.97328881,74237.956,1982.984,73246.464,963611.67,12.98004,25087.309,1075220.4,10.752204,2,,,
7020,219,66,1,1981,1,.03119658,.5,.03071744,.96928256,72254.972,2219.488,71145.228,890365.2,12.322546,26655.781,1075220.4,10.752204,2,,,
